id,space
2068,这是的最满意的了，后排空间和我朋友的迈锐宝差不多。
2069,空间这方面还是比较满意的，要夸奖的就是后排座椅啦，超级宽的，我平时后面坐三个朋友，直接翘二郎腿了，整体空间来说相对于同级别的还是很不错了。
2070,空间够用，四口之家足够了！
2071,空间绝壁没话说！~要知道咱胖五在几年前那就是B级车妥妥滴！后排坐3个成年人妥妥的！丝毫不拥挤！
2072,最满意的时候说过后备箱了，不知道大家开这车有没有觉得后排空间也挺大的，我开车（本人1.67m）最为调节好后，我家大家长（身高1.78 体重：160）腿和椅子后背有一个半拳头，还是很宽松的，我家全体（就我和我家家长）给空间点个??；
2073,空间还是足够，坐着也舒服，就是后面没有突出就更好了。
2074,车厢内的空间和后备箱空间都非常宽敞，够大。
2075,我试过，十箱酒加两箱面加四箱子火腿肠，很轻松
2076,感觉大到没朋友的那种，乘坐空间和储物空间都很大，完全满足一家人出行。
2077,空间没得说，相当大，因为考虑到有孩子，想到时候自驾游，旅途不要太累。车轴距2700并不是太长，但后排设计出奇的惊巧，前后距离给一个大大的赞！
2078,后排空间足够，行李箱似乎小了点，不过后排空间大了
2079,空间是最满意的，媳妇个子也很高174，后排座人的情况下媳妇的腿部空间还是够用，不错不错，后备箱的空间也很大，就是刚跑还没放什么东西，目测放几个行李箱很轻松。以后出去烧烤或者去海边玩什么的毫无压力。
2080,空间没啥说的。不管前排，后排，还是后备箱
2081,空间确实大，坐在后面太舒服了
2082,空间宽敞。储物基本可以
2083,空间真的不算大，只能说在同级别里还可以，可能以前很少开这个级别的车吧
2084,空间的话对于85小家庭绝对够用~出去自驾游的行李什么的后备箱绝对放得下~
2085,这个满意，空间宽裕家里的老人坐后排说很舒服。
2086,空间很满意，朋友坐我的车都说车空间大，后备箱也很满意，装东西不比我爸的面包车少
2087,空间来说我们家一家用够用了，平时出去玩装行李和小孩的衣服尾箱都可以装！
2088,空间挺大的，尤其是后排坐着很舒服。后备箱放倒后很平整，可以当床用。外出游玩时带来很多方便。
2089,后备箱一个字 大！ 就像阿锋6普拉斯 岂止于大 哈哈
2090,空间很大，后排坐三人都不感觉挤，后背箱也老大了，都没放满过。
2091,够大，挺宽敞的
2092,空间大，
2093,过得去
2094,空间杠杠的，后排真的很大，各位需要空间大的亲，可以了解了解rx5
2095,空间上面也说到了，同级别车内空间大到令人发指啊，我175不管坐在前面还是后面，都不会感觉到有拥挤的意思。
2096,大，后排还能放倒，基本上躺在后排都可以。
2097,周末与同事自驾游，老公在后排得意的翘起二郎腿，啊，太欺负人了……这空间没得说，后备箱是不是有点小？感觉没啥东西都满了呢，还好车内很多小型的储物盒让宝贝儿的玩具不愁放啦，一下子车内整洁了不少
2098,前排和后排还有后备箱空间都是蛮大的这点还是很满意的。
2099,空间还是挺满意的，以前坐过老款的福克斯，还是360比较宽敞，后排也还不错，带家人出去玩不拥挤。
2100,空间上还是比较宽敞的，在紧凑型的车中也是难得的大了，后排的三个座三个成年人也没有拥挤的感觉，还是比较好的
2101,空间真的很大，后备箱更大
2102,空间没得说，不仅我这么说，坐过我车的人都说这个车的空间非常大，后排都可以翘二郎腿，而且后排可以放倒，同事还可以三级可以调整的靠背，真是没有令我失望！
2103,坐过的朋友都说空间大
2104,后排坐个三个人绰绰有余，而且还配有中央扶手，装有杯架给小宝贝泡奶粉会方便多了
2105,乘坐空间够大，载物空间就差点了，除非后排整体放倒
2106,后尾箱很大，车内还行，过得去，同级别都差不多，
2107,后排做3个足足有余，空间挺不错的，除了中级车，这个车和同级别的车比起来，感觉就是大，轴距也比较大。。。
2108,空间非常不错，开起来视野很开阔，这点比起以前开的威驰要强多了，车内的储物空间也很丰富。
2109,后备箱挺大的，后排很宽敞
2110,后排空间大到飞起～膝盖头顶放三个拳头无压力。 座椅全部放倒，跟大床一样。还有很多地方都可以发东西，大水壶都可以放哦，很人性化。
2111,前排就不说了，后排的乘坐空间宽敞，我（1.75M）坐后面完全无压力；后背箱也是个吃货，能够装很多很多东西。
2112,空间没得说，前排座椅空间很大，后排座椅的腿部空间大约也有两拳左右，而中间的地板非常平整，坐起来也非常舒适。
2113,很大，一家人坐里面完全不挤，很舒服……
2114,乘坐空间多宽松就不多说了，后备箱容纳量也得用惊人来评价了。
2115,后面坐三个大人，一点不挤，不错
2116,还不错
2117,乘坐空间还不错，挺大的，后备箱空间一般般，
2118,完美五座空间，一家人出行非常惬意。后备箱储物空间够用，放下后排后更是可以拉一些大的货物
2119,乘坐空间相当满意，无论前排还是后排，后备箱空间一般般。
2120,去上牌的时候后排坐了4个人，下车后都没说挤，我还没坐过后排，反正前排空间绝对大。
2121,后排空间不错
2122,虽然数据不算大，但是比之前去看的其他车乘坐空间大不少。
2123,我1.8的个，后排空间大到没朋友，可以翘二郎腿！！
2124,空间挺大的，特别后备箱空间！觉得能放下好多东西，然后自己买了个塑料的储物便利盒放在了后备箱里，小东小西的就放在便利盒里，这种觉得车子整洁点！
2125,空间十分充足，特别是后排，简直是屌爆了！
2126,很宽敞，后排座位坐三个人也不会拥挤，行李箱容积也很大，平时大件物品都收纳的下，很得意的一个地方，家里用接送小孩子真的太适用啦，适合家里用车。
2127,空间真的很大，，尤其后排座椅就是腿部空间那里非常宽敞，还有头与车顶的距离也很宽，坐在后面非常舒服，
2128,里面的空间特别的宽敞，后备箱也非常的大，可以放很多东西。
2129,前后排和头顶空间都不错，可惜后备箱有点小，如果不出远门倒是够用，
2130,空间是最满意的地方，后备箱空间和储蓄空间都够用
2131,2700mm的轴距，在同级别车型中算是比较大的，三个成年人坐后面完全看没有拥挤感，后排座椅可以全放倒，后备箱空间蛮大
2132,空间很不错，同级别优势很大
2133,关注了很多同级别的车型，但是都没有***360的空间大， 也可能是我第一眼就看上了***360的原因吧。
2134,乘坐空间宽敞 后排放倒是纯平的 这点很好 出去夜钓什么的 很方便 可以在车上躺平了短暂栖息
2135,空间很大，用着感觉舒服多了。人坐在车里自在，我185坐着也不感觉挤。
2136,空间吧前排感觉还可以后排就感觉有点小了后排这个是那个中间的地方good太高
2137,家用够了，平时出门的时候带上宝贝女儿的手推车非常方便，都不需要折叠，前后排的乘坐空间也很大，家里平时三个大人一个孩子，用起来还是非常方便的。
2138,空间没得说，比思域宽敞
2139,我身高不太高，所以觉得空间OK
2140,乘坐空间宽敞，储物空间充足
2141,空间大大的好，尤其是后备箱，我媳妇说儿子搬家去姥姥和爷爷家很方便，全家人也都很认可，哈哈哈，主要这个后备箱拉着我家的精品货物什么的也相当的不错。
2142,4个人后排那都可以躺着了，5个人也不会太挤
2143,空间很大、宽敞舒适
2144,跟七座SUV肯定比不过的，不过在同级别中还是不会吃亏的，空间很富裕。
2145,空间是相当满意的，后排中间没有跟其他小车一样突起，显得空旷很多。
2146,乘坐空间没得说，就是后备箱有点儿令人吐槽了，不放倒的面积还凑合
2147,各空间超满意，尤其是后排乘坐空间
2148,比较满意
2149,空间不错，5个人坐起来轻轻松松，唯独就是后排空间中间有点凸起，坐后排中间的有些不舒服
2150,2700的轴距，让车内的空间特别宽敞。而且后排座椅还可以整体放倒。
2151,空间的话还算够用，A级车嘛，也没过多要求，肯定没有A＋和B级车大。
2152,空间完全满意，后面除了突起没有什么不满意的
2153,大很，舒服
2154,绝对够大。这是抛弃凌渡原因之一……
2155,坐五个胖子一点压力都没有，就是后排中间有个拱起来的地方 坐中间的那个人辛苦点
2156,最满意空间，有时候放点东西挺方便的
